Is_top_5_League,Based_rich_nation,Is_top_ranked_nation,EU_National,Caps,Apps,Age,Reputation,Is_top_prev_club,Last_Transfer_Fee,Salary
0,1,0,1,43.0,334,30.0,6508.0,0,0,4734000.0
0,1,0,0,23.0,193,26.0,6528.0,0,0,4734000.0
1,1,2,1,0.0,332,32.0,7110.0,1,0,4705000.0
1,1,1,0,52.0,259,28.0,7014.0,1,0,4680000.0
0,0,2,1,30.0,240,25.0,7382.0,1,0,4680000.0
1,1,2,1,18.0,103,23.0,7245.0,0,0,4630000.0
1,1,0,0,155.0,552,34.0,5650.0,0,0,4630000.0
1,1,2,1,29.0,312,30.0,7200.0,0,0,4630000.0
1,1,2,1,1.0,354,30.0,7680.0,1,0,4630000.0
1,1,1,1,34.0,376,32.0,7005.0,0,0,4630000.0
1,1,1,1,116.0,398,35.0,7066.0,1,0,4630000.0
1,1,2,1,50.0,239,25.0,7088.0,0,0,4628000.0
1,1,0,1,45.0,221,27.0,7428.0,0,0,4587000.0
1,1,2,1,32.0,268,28.0,6653.0,0,0,4548000.0
1,1,0,1,68.0,390,34.0,6400.0,0,0,4548000.0
1,1,2,0,0.0,173,23.0,6768.0,0,0,4548000.0
1,1,2,0,6.0,365,35.0,6800.0,0,0,4548000.0
1,1,1,1,23.0,247,27.0,7475.0,0,0,4548000.0
1,1,1,0,58.0,201,27.0,7000.0,1,0,4548000.0
1,1,2,1,3.0,328,29.0,6470.0,1,0,4548000.0
0,1,2,1,7.0,248,29.0,6866.0,1,0,4548000.0
1,1,2,0,8.0,160,24.0,7015.0,1,0,4548000.0
1,1,2,1,2.0,266,27.0,7628.0,0,0,4548000.0
1,1,2,1,4.0,149,25.0,7659.0,0,0,4548000.0
1,1,1,0,55.0,382,30.0,7115.0,0,0,4548000.0
1,1,2,1,12.0,317,30.0,6400.0,0,0,4548000.0
1,1,1,0,32.0,139,24.0,6794.0,0,0,4548000.0
1,1,0,0,17.0,76,21.0,6740.0,0,0,4548000.0
1,1,2,0,0.0,99,22.0,6800.0,0,0,4548000.0
1,1,2,0,0.0,108,24.0,7454.0,0,0,4548000.0
1,1,2,1,1.0,34,19.0,7303.0,0,0,4548000.0
1,1,2,0,0.0,19,21.0,7400.0,1,0,4548000.0
1,1,2,0,0.0,48,20.0,7051.0,0,0,4548000.0
0,1,2,0,0.0,337,30.0,6266.0,0,0,4533000.0
0,1,1,1,45.0,324,34.0,6508.0,0,0,4528000.0
1,1,2,1,7.0,148,23.0,7454.0,0,0,4501000.0
1,1,2,1,48.0,631,37.0,6814.0,0,0,4500000.0
1,1,1,1,16.0,277,27.0,7535.0,0,0,4499000.0
1,1,2,1,124.0,509,36.0,7817.0,1,0,4490000.0
1,1,1,1,69.0,287,29.0,7268.0,0,0,4490000.0
1,1,2,0,3.0,178,25.0,7649.0,1,0,4490000.0
1,1,2,0,31.0,336,33.0,7300.0,1,0,4490000.0
1,1,0,0,68.0,342,32.0,7125.0,0,0,4488000.0
1,1,1,1,1.0,50,22.0,7073.0,0,0,4488000.0
1,1,0,1,28.0,373,32.0,7211.0,0,0,4488000.0
1,1,2,1,11.0,335,31.0,7228.0,0,0,4488000.0
1,1,1,1,8.0,79,20.0,8026.0,0,0,4488000.0
1,1,1,1,10.0,120,23.0,7288.0,0,0,4488000.0
1,1,2,1,68.0,324,31.0,7679.0,1,0,4488000.0
1,1,1,1,29.0,136,24.0,7071.0,0,0,4488000.0
1,1,1,1,35.0,207,25.0,7414.0,0,0,4488000.0
1,1,0,1,11.0,189,25.0,7001.0,0,0,4488000.0
1,1,2,1,0.0,93,23.0,7250.0,0,0,4488000.0
1,1,1,1,41.0,320,30.0,7260.0,0,0,4488000.0
0,1,0,0,3.0,171,25.0,6250.0,0,0,4463000.0
0,1,0,1,4.0,179,28.0,6506.0,0,0,4446000.0
1,1,2,1,44.0,365,29.0,6970.0,0,0,4440000.0
1,1,2,1,1.0,141,24.0,7051.0,0,0,4440000.0
0,0,2,1,35.0,490,35.0,6565.0,1,0,4420000.0
0,1,2,1,0.0,293,30.0,6509.0,0,0,4418000.0
0,1,2,1,0.0,404,33.0,6500.0,0,0,4418000.0
1,1,2,0,0.0,57,23.0,6634.0,0,0,4333000.0
0,1,0,1,51.0,429,35.0,6454.0,0,0,4283000.0
1,1,2,1,33.0,240,26.0,7578.0,0,0,4280000.0
1,1,0,1,0.0,351,33.0,6985.0,1,0,4280000.0
1,1,2,1,1.0,133,25.0,7266.0,0,0,4245000.0
1,1,2,0,61.0,627,37.0,7025.0,0,0,4245000.0
1,1,1,1,0.0,418,32.0,7471.0,0,0,4245000.0
1,1,0,0,2.0,120,23.0,7186.0,0,0,4245000.0
1,1,2,1,2.0,187,24.0,7126.0,1,0,4245000.0
1,1,2,0,2.0,280,34.0,6950.0,1,0,4245000.0
0,1,2,0,0.0,166,26.0,6250.0,0,0,4245000.0
1,1,1,0,39.0,351,28.0,6840.0,0,0,4245000.0
1,1,2,1,11.0,110,24.0,7936.0,0,0,4245000.0
1,1,0,0,12.0,442,33.0,6750.0,0,0,4245000.0
1,1,1,1,13.0,238,26.0,7114.0,0,0,4245000.0
0,0,2,0,31.0,391,32.0,6272.0,0,0,4208000.0
0,1,2,1,2.0,280,30.0,6988.0,1,0,4188000.0
0,0,0,1,18.0,333,30.0,6065.0,0,0,4177000.0
0,0,2,1,23.0,457,31.0,6553.0,0,0,4160000.0
0,0,2,1,0.0,103,21.0,6834.0,0,0,4160000.0
0,1,0,0,51.0,129,31.0,5964.0,0,0,4141000.0
0,0,2,1,45.0,461,32.0,6241.0,0,0,4138000.0
0,0,0,0,98.0,380,31.0,6250.0,0,0,4080000.0
1,1,2,1,2.0,174,29.0,6050.0,1,0,4070000.0
1,1,2,1,10.0,355,30.0,7500.0,0,0,4070000.0
1,1,2,1,3.0,189,28.0,6805.0,0,0,4070000.0
1,1,2,0,34.0,437,35.0,7300.0,1,0,4063000.0
0,1,0,0,53.0,312,34.0,6003.0,0,0,4055000.0
0,0,1,1,137.0,599,36.0,7700.0,0,0,4041000.0
1,1,2,1,32.0,194,26.0,7020.0,0,0,4032000.0
0,1,1,0,16.0,187,26.0,6271.0,0,0,4010000.0
1,1,2,0,3.0,91,23.0,7400.0,0,0,4002000.0
0,0,1,1,26.0,101,22.0,7083.0,1,0,4000000.0
1,1,2,1,16.0,147,25.0,6938.0,1,0,4000000.0
1,1,0,0,48.0,308,29.0,7022.0,0,0,4000000.0
1,1,2,1,85.0,370,32.0,7139.0,0,0,3989000.0
1,1,0,1,21.0,101,20.0,6781.0,0,0,3989000.0
1,1,1,1,14.0,117,22.0,6774.0,0,0,3989000.0
0,0,1,1,72.0,321,31.0,6585.0,1,0,3989000.0
1,1,2,1,0.0,31,18.0,6820.0,0,0,3989000.0
0,1,2,0,0.0,354,35.0,6550.0,0,0,3989000.0
1,1,2,1,0.0,54,21.0,6828.0,1,0,3989000.0
1,1,2,1,0.0,61,20.0,7136.0,0,0,3989000.0
1,1,1,1,10.0,165,26.0,7257.0,0,0,3989000.0
1,1,0,1,85.0,414,33.0,6873.0,0,0,3989000.0
1,1,1,1,69.0,317,29.0,6795.0,0,0,3989000.0
1,1,1,1,3.0,321,29.0,7149.0,0,0,3989000.0
1,1,0,1,14.0,73,20.0,6358.0,1,0,3989000.0
0,0,2,1,36.0,623,37.0,6949.0,0,0,3947000.0
1,1,2,0,2.0,187,25.0,6645.0,0,0,3942000.0
1,1,2,0,3.0,347,37.0,6300.0,0,0,3942000.0
1,1,2,1,33.0,250,27.0,6974.0,0,0,3942000.0
1,1,2,0,0.0,485,33.0,6881.0,0,0,3942000.0
1,1,0,1,28.0,149,27.0,7540.0,0,0,3942000.0
0,1,0,0,26.0,275,29.0,6503.0,0,0,3942000.0
1,1,1,0,37.0,186,24.0,7536.0,0,0,3942000.0
1,1,2,1,0.0,30,20.0,7265.0,0,0,3942000.0
1,1,1,0,34.0,189,27.0,6958.0,0,0,3942000.0
0,1,1,0,44.0,199,26.0,6563.0,1,0,3942000.0
1,1,2,0,0.0,65,22.0,7363.0,0,0,3942000.0
1,1,2,1,0.0,210,26.0,6742.0,0,0,3942000.0
1,1,2,1,6.0,93,22.0,6911.0,0,0,3942000.0
1,1,0,0,5.0,283,27.0,6485.0,0,0,3942000.0
0,1,2,0,1.0,154,25.0,6521.0,0,0,3942000.0
1,1,2,1,9.0,306,27.0,6873.0,0,0,3942000.0
1,1,1,1,3.0,253,27.0,6787.0,0,0,3942000.0
1,1,2,1,34.0,261,32.0,6500.0,0,0,3942000.0
1,1,0,1,29.0,249,26.0,6650.0,0,0,3942000.0
1,1,1,1,83.0,525,34.0,7916.0,1,0,3900000.0
0,0,2,1,45.0,318,31.0,7210.0,0,0,3900000.0
1,1,2,1,0.0,113,23.0,6997.0,0,0,3893000.0
1,1,2,1,12.0,334,32.0,7035.0,1,0,3890000.0
1,1,2,1,2.0,256,28.0,7038.0,1,0,3889000.0
0,0,0,0,93.0,318,31.0,6605.0,0,0,3888000.0
1,1,0,1,68.0,249,29.0,7217.0,1,0,3859000.0
1,1,1,0,31.0,228,27.0,7640.0,0,0,3850000.0
1,1,2,1,12.0,153,23.0,7000.0,0,0,3850000.0
1,1,1,1,108.0,410,34.0,7094.0,0,0,3850000.0
1,1,2,1,107.0,514,35.0,7085.0,0,0,3850000.0
1,1,1,0,53.0,225,25.0,6882.0,0,0,3848000.0
1,1,2,0,2.0,98,24.0,6911.0,0,0,3847000.0
0,1,0,1,75.0,288,34.0,6250.0,0,0,3836000.0
0,1,0,1,46.0,420,34.0,6250.0,0,0,3836000.0
0,1,0,1,12.0,191,27.0,6250.0,0,0,3836000.0
1,1,0,0,38.0,232,27.0,6721.0,0,0,3821000.0
0,0,2,0,49.0,522,37.0,7272.0,0,0,3817000.0
0,1,0,0,36.0,213,29.0,6264.0,0,0,3766000.0
0,1,0,1,33.0,313,31.0,6250.0,0,0,3766000.0
1,1,2,0,0.0,230,26.0,7296.0,0,0,3756000.0
0,0,2,1,51.0,311,29.0,6745.0,1,0,3750000.0
0,0,2,0,35.0,268,30.0,7065.0,1,0,3750000.0
0,1,2,1,4.0,265,34.0,6250.0,0,0,3743000.0
0,1,2,1,0.0,286,30.0,6259.0,0,0,3743000.0
0,1,0,1,17.0,304,28.0,6280.0,0,0,3743000.0
1,1,2,1,9.0,250,26.0,7385.0,0,0,3729000.0
1,1,2,1,71.0,519,34.0,6213.0,0,0,3710000.0
1,1,2,0,4.0,129,23.0,7559.0,1,0,3700000.0
1,1,2,1,0.0,73,21.0,7020.0,0,0,3700000.0
1,1,0,1,77.0,341,29.0,6804.0,1,0,3700000.0
1,1,2,1,7.0,176,26.0,7334.0,0,0,3700000.0
1,1,2,1,2.0,236,26.0,7298.0,1,0,3700000.0
0,1,2,1,0.0,244,36.0,6003.0,0,0,3656000.0
1,1,2,1,0.0,269,32.0,7150.0,0,0,3640000.0
1,1,2,1,28.0,164,23.0,7520.0,1,0,3640000.0
1,1,2,1,7.0,293,31.0,6877.0,0,0,3640000.0
1,1,2,0,0.0,167,23.0,6850.0,0,0,3639000.0
1,1,2,0,7.0,333,27.0,7255.0,0,0,3639000.0
1,1,2,1,0.0,232,36.0,6400.0,0,0,3639000.0
0,0,2,1,1.0,256,29.0,6285.0,0,0,3639000.0
1,1,2,1,21.0,223,28.0,7770.0,0,0,3639000.0
1,1,1,1,57.0,423,38.0,6733.0,0,0,3639000.0
1,1,0,1,35.0,233,25.0,7750.0,0,0,3639000.0
1,1,2,0,0.0,125,27.0,6700.0,1,0,3639000.0
0,1,0,1,101.0,489,34.0,6496.0,0,0,3639000.0
1,1,0,1,19.0,318,30.0,6466.0,0,0,3639000.0
1,1,0,0,70.0,235,27.0,6600.0,0,0,3639000.0
1,1,1,1,0.0,271,30.0,6841.0,0,0,3639000.0
0,1,2,0,0.0,339,33.0,5250.0,0,0,3639000.0
1,1,0,1,21.0,259,28.0,6804.0,0,0,3639000.0
1,1,1,0,20.0,131,22.0,7539.0,0,0,3639000.0
1,1,2,1,0.0,290,29.0,6750.0,0,0,3639000.0
0,0,2,1,109.0,583,36.0,6981.0,1,0,3625000.0
0,0,1,1,4.0,280,24.0,6872.0,0,0,3604000.0
1,1,2,1,21.0,243,28.0,6000.0,1,0,3590000.0
1,1,1,1,58.0,294,29.0,6750.0,0,0,3590000.0
1,1,2,1,0.0,86,20.0,6570.0,0,0,3590000.0
0,1,2,0,0.0,316,31.0,6504.0,0,0,3590000.0
1,1,2,1,14.0,350,32.0,7119.0,0,0,3590000.0
1,1,0,1,2.0,179,25.0,6855.0,0,0,3590000.0
1,1,2,1,8.0,203,28.0,7950.0,0,0,3590000.0
1,1,1,1,67.0,300,32.0,7073.0,0,0,3520000.0
0,1,0,0,4.0,185,31.0,5254.0,0,0,3518000.0
1,1,1,1,13.0,99,23.0,7156.0,0,0,3517000.0
0,0,2,1,103.0,381,35.0,7939.0,1,0,3510000.0
0,1,0,0,40.0,333,31.0,6483.0,0,0,3500000.0
1,1,2,1,17.0,333,28.0,7824.0,0,0,3499000.0
0,1,1,0,50.0,260,26.0,6797.0,0,0,3496000.0
1,1,1,1,2.0,59,18.0,6533.0,0,0,3490000.0
1,1,1,1,5.0,184,25.0,7785.0,0,0,3490000.0
1,1,0,0,27.0,73,21.0,6850.0,0,0,3490000.0
1,1,1,0,71.0,242,28.0,6695.0,0,0,3490000.0
0,0,1,0,64.0,302,28.0,7303.0,1,0,3490000.0
1,1,2,1,1.0,288,30.0,6767.0,0,0,3490000.0
1,1,0,0,35.0,183,25.0,7168.0,0,0,3490000.0
1,1,0,1,54.0,246,28.0,7344.0,0,0,3490000.0
1,1,0,1,7.0,225,27.0,7500.0,0,0,3490000.0
0,1,1,1,37.0,406,34.0,5494.0,0,0,3490000.0
1,1,1,1,7.0,384,33.0,7085.0,1,0,3490000.0
1,1,0,1,19.0,206,25.0,7193.0,0,0,3490000.0
1,1,1,1,64.0,313,31.0,7087.0,0,0,3490000.0
1,1,1,1,10.0,194,26.0,6800.0,0,0,3490000.0
1,1,1,1,0.0,174,26.0,6964.0,0,0,3490000.0
1,1,1,1,63.0,237,26.0,7300.0,0,0,3490000.0
0,1,2,0,0.0,129,28.0,6750.0,0,0,3490000.0
1,1,1,1,6.0,281,27.0,7097.0,1,0,3490000.0
1,1,2,1,0.0,449,33.0,7015.0,0,0,3488000.0
1,1,0,1,73.0,413,32.0,6257.0,0,0,3470000.0
0,0,2,1,0.0,161,24.0,6784.0,1,0,3464000.0
1,1,2,1,0.0,361,31.0,7142.0,0,0,3456000.0
0,0,2,1,50.0,316,31.0,7116.0,1,0,3442000.0
0,0,1,1,40.0,252,27.0,7565.0,1,0,3437000.0
0,0,2,1,13.0,287,31.0,6696.0,1,0,3437000.0
1,1,2,1,13.0,121,24.0,7270.0,1,0,3437000.0
0,0,1,1,104.0,451,33.0,7414.0,1,0,3432000.0
0,1,0,1,31.0,280,32.0,6018.0,0,0,3432000.0
0,1,0,0,8.0,55,21.0,5063.0,0,0,3392000.0
0,1,2,0,0.0,283,29.0,6026.0,0,0,3379000.0
0,0,0,0,19.0,200,29.0,6078.0,0,0,3370000.0
0,0,2,0,18.0,284,27.0,7508.0,0,0,3368000.0
1,1,2,1,0.0,108,23.0,6687.0,0,0,3351000.0
1,1,2,1,49.0,346,31.0,6699.0,1,0,3351000.0
0,1,0,0,37.0,86,23.0,6176.0,0,0,3341000.0
1,1,1,1,15.0,143,26.0,6745.0,0,0,3335000.0
1,1,2,0,0.0,74,22.0,6530.0,0,0,3335000.0
1,1,0,1,37.0,296,31.0,6800.0,0,0,3335000.0
1,1,2,1,28.0,280,31.0,7307.0,1,0,3335000.0
1,1,1,0,53.0,216,27.0,6795.0,0,0,3335000.0
1,1,2,0,0.0,253,29.0,7460.0,0,0,3335000.0
1,1,2,0,0.0,270,29.0,6346.0,0,0,3335000.0
1,1,2,0,0.0,296,28.0,7050.0,0,0,3335000.0
1,1,2,1,0.0,133,24.0,6844.0,0,0,3335000.0
1,1,1,1,2.0,177,27.0,6695.0,0,0,3335000.0
1,1,2,0,3.0,180,28.0,6698.0,1,0,3335000.0
1,1,2,0,0.0,164,28.0,6632.0,1,0,3335000.0
1,1,1,1,5.0,233,27.0,6824.0,0,0,3335000.0
1,1,0,0,3.0,48,20.0,6365.0,0,0,3335000.0
1,1,0,1,35.0,166,24.0,7497.0,1,0,3335000.0
1,1,2,1,1.0,277,28.0,6375.0,1,0,3330000.0
1,1,2,1,6.0,302,28.0,7000.0,0,0,3330000.0
1,1,0,1,18.0,71,23.0,6350.0,0,0,3330000.0
1,1,2,1,0.0,239,29.0,6905.0,0,0,3330000.0
0,0,0,1,112.0,501,33.0,6625.0,0,0,3314000.0
0,0,2,1,0.0,362,30.0,7026.0,0,0,3310000.0
0,0,2,1,42.0,266,29.0,6887.0,0,0,3300000.0
1,1,1,1,32.0,285,29.0,6370.0,0,0,3292000.0
0,1,2,1,0.0,299,29.0,6000.0,0,0,3284000.0
0,1,0,0,84.0,434,40.0,5965.0,0,0,3284000.0
1,1,1,0,9.0,88,24.0,7340.0,0,0,3257000.0
0,0,2,1,38.0,566,36.0,6059.0,0,0,3231000.0
0,1,0,0,79.0,218,32.0,7256.0,0,0,3228000.0
1,1,2,1,24.0,176,25.0,7662.0,0,0,3210000.0
1,1,2,1,38.0,348,33.0,7488.0,0,0,3210000.0
1,1,0,0,29.0,201,25.0,6976.0,0,0,3210000.0
1,1,2,1,12.0,122,22.0,7350.0,0,0,3210000.0
1,1,0,0,55.0,384,30.0,7278.0,0,0,3210000.0
1,1,0,0,53.0,281,29.0,7391.0,0,0,3210000.0
1,1,1,0,44.0,166,25.0,7443.0,0,0,3210000.0
1,1,1,1,1.0,343,31.0,6350.0,0,0,3210000.0
1,1,2,1,4.0,317,28.0,7223.0,0,0,3203000.0
0,1,0,1,0.0,348,33.0,6003.0,0,0,3199000.0
0,1,0,0,41.0,233,27.0,6018.0,0,0,3199000.0
1,1,2,0,25.0,110,24.0,7486.0,0,0,3172000.0
1,1,2,1,13.0,357,31.0,7172.0,0,0,3150000.0
1,1,2,1,3.0,304,31.0,6393.0,0,0,3150000.0
1,1,2,1,3.0,409,29.0,6919.0,0,0,3150000.0
0,1,1,1,73.0,362,33.0,6753.0,0,0,3150000.0
0,1,0,0,94.0,142,26.0,6785.0,0,0,3150000.0
1,1,2,1,31.0,250,29.0,7060.0,1,0,3146000.0
0,0,0,0,79.0,447,33.0,6913.0,0,0,3143000.0
0,1,2,1,0.0,142,27.0,6030.0,0,0,3142000.0
0,1,0,1,1.0,176,25.0,6120.0,0,0,3142000.0
0,1,2,1,0.0,236,31.0,6000.0,0,0,3142000.0
1,1,2,1,0.0,179,24.0,7479.0,0,0,3130000.0
0,0,0,0,48.0,240,26.0,7068.0,0,0,3125000.0
0,0,2,1,0.0,351,31.0,6756.0,0,0,3125000.0
0,0,1,1,24.0,203,24.0,7214.0,0,0,3125000.0
0,0,1,1,133.0,526,37.0,7174.0,0,0,3125000.0
1,1,2,1,0.0,178,26.0,7350.0,0,0,3120000.0
0,1,1,1,41.0,262,29.0,6762.0,0,0,3120000.0
1,1,2,1,25.0,327,31.0,7211.0,1,0,3120000.0
0,1,1,0,53.0,351,32.0,7500.0,0,0,3120000.0
0,0,1,0,72.0,502,34.0,6740.0,0,0,3115000.0
1,1,2,1,35.0,582,38.0,6655.0,0,0,3111000.0
0,1,0,1,16.0,187,26.0,6030.0,0,0,3084000.0
0,1,0,0,23.0,220,31.0,6000.0,0,0,3084000.0
0,1,0,0,12.0,110,26.0,6000.0,0,0,3065000.0
0,1,0,0,49.0,258,31.0,6024.0,0,0,3065000.0
0,1,0,1,10.0,338,31.0,6000.0,0,0,3065000.0
0,1,1,0,11.0,278,31.0,6000.0,0,0,3065000.0
0,1,2,0,0.0,188,34.0,6009.0,0,0,3065000.0
0,1,0,0,17.0,182,27.0,6021.0,0,0,3065000.0
0,1,2,1,0.0,261,28.0,6018.0,0,0,3065000.0
0,1,1,0,72.0,303,33.0,6006.0,0,0,3065000.0
1,1,2,1,0.0,161,25.0,7224.0,1,0,3040000.0
0,0,1,0,60.0,370,34.0,6829.0,0,0,3040000.0
1,1,2,1,0.0,78,20.0,7365.0,0,0,3032000.0
1,1,0,1,87.0,421,31.0,6666.0,0,0,3032000.0
1,1,2,0,0.0,156,26.0,6852.0,0,0,3032000.0
1,1,2,0,0.0,365,31.0,7091.0,0,0,3032000.0
1,1,2,1,1.0,255,27.0,6758.0,0,0,3032000.0
1,1,2,1,0.0,48,19.0,5709.0,0,0,3032000.0
1,1,2,1,1.0,103,23.0,6850.0,0,0,3032000.0
1,1,2,1,13.0,401,35.0,6750.0,1,0,3032000.0
1,1,0,1,36.0,225,25.0,6882.0,0,0,3032000.0
0,1,2,0,10.0,152,27.0,6963.0,1,0,3032000.0
0,1,2,0,0.0,48,22.0,6300.0,0,0,3032000.0
1,1,2,1,2.0,24,19.0,7279.0,1,0,3032000.0
0,1,2,1,10.0,382,30.0,6550.0,0,0,3032000.0
1,1,2,1,23.0,360,31.0,6777.0,0,0,3032000.0
1,1,0,1,13.0,278,32.0,6600.0,0,0,3032000.0
1,1,1,1,8.0,244,27.0,6986.0,0,0,3032000.0
1,1,2,0,1.0,41,19.0,6248.0,0,0,3032000.0
0,1,0,1,79.0,396,31.0,5350.0,0,0,3032000.0
1,1,2,0,1.0,207,25.0,7063.0,1,0,3032000.0
1,1,2,1,9.0,120,24.0,6950.0,0,0,3032000.0
1,1,1,0,36.0,195,26.0,6971.0,0,0,3032000.0
1,1,2,1,0.0,53,21.0,6621.0,0,0,3032000.0
1,1,0,0,5.0,161,23.0,6873.0,0,0,3032000.0
1,1,2,0,0.0,146,23.0,6680.0,0,0,3032000.0
1,1,2,0,3.0,485,33.0,6600.0,0,0,3032000.0
1,1,1,0,10.0,84,23.0,6683.0,1,0,3032000.0
1,1,2,0,0.0,182,28.0,5900.0,1,0,3032000.0
0,0,0,0,0.0,104,25.0,6000.0,1,0,3032000.0
1,1,2,1,0.0,183,25.0,7005.0,0,0,3032000.0
1,1,2,0,0.0,166,25.0,7213.0,0,0,3032000.0
1,1,2,0,0.0,151,28.0,6500.0,0,0,3032000.0
0,1,2,0,1.0,198,26.0,6074.0,0,0,3032000.0
0,1,0,1,30.0,129,25.0,6295.0,0,0,3032000.0
1,1,0,0,1.0,43,22.0,5900.0,0,0,3032000.0
1,1,2,0,0.0,318,28.0,6523.0,0,0,3032000.0
1,1,0,1,60.0,263,28.0,7015.0,0,0,3032000.0
1,1,0,1,25.0,240,30.0,6558.0,0,0,3032000.0
1,1,2,0,0.0,103,22.0,6808.0,0,0,3032000.0
1,1,0,1,36.0,339,31.0,6394.0,1,0,3032000.0
1,1,0,1,101.0,385,35.0,5843.0,0,0,3032000.0
1,1,2,1,0.0,83,20.0,6652.0,0,0,3032000.0
1,1,1,0,36.0,185,24.0,7122.0,0,0,3032000.0
1,1,1,0,0.0,163,25.0,6779.0,1,0,3032000.0
0,1,0,0,32.0,165,24.0,6468.0,0,0,3032000.0
1,1,2,1,0.0,304,27.0,6384.0,0,0,3032000.0
1,1,1,1,22.0,174,28.0,6353.0,0,0,3032000.0
1,1,0,1,0.0,193,26.0,6430.0,0,0,3032000.0
1,1,2,1,0.0,384,31.0,6950.0,0,0,3016000.0
1,1,2,1,17.0,69,22.0,7100.0,1,0,3000000.0
0,1,2,0,48.0,318,31.0,7695.0,1,0,2992000.0
1,1,1,1,20.0,82,20.0,6842.0,0,0,2992000.0
1,1,1,1,16.0,268,29.0,7095.0,0,0,2992000.0
0,1,1,1,0.0,245,29.0,6270.0,0,0,2992000.0
1,1,2,1,0.0,208,29.0,5900.0,0,0,2992000.0
1,1,2,1,121.0,489,36.0,7132.0,1,0,2992000.0
1,1,0,0,35.0,149,24.0,7527.0,0,0,2992000.0
0,0,2,1,134.0,516,40.0,7721.0,0,0,2992000.0
1,1,1,1,51.0,330,29.0,7217.0,0,0,2992000.0
1,1,2,1,8.0,189,25.0,7138.0,0,0,2992000.0
0,0,2,1,0.0,210,26.0,6877.0,1,0,2992000.0
1,1,1,1,5.0,239,26.0,6525.0,0,0,2992000.0
1,1,1,1,47.0,283,26.0,6841.0,0,0,2992000.0
0,1,0,0,23.0,318,29.0,6800.0,0,0,2992000.0
1,1,1,1,4.0,261,29.0,6958.0,0,0,2992000.0
0,1,2,1,3.0,197,29.0,6521.0,0,0,2992000.0
1,1,1,0,30.0,211,27.0,6481.0,0,0,2992000.0
1,1,2,1,1.0,203,25.0,7100.0,0,0,2992000.0
1,1,2,1,21.0,185,25.0,7088.0,0,0,2992000.0
1,1,1,0,59.0,208,26.0,7568.0,0,0,2990000.0
0,1,1,1,23.0,159,27.0,6750.0,1,0,2980000.0
0,0,1,1,0.0,298,28.0,7134.0,0,0,2977000.0
1,1,2,1,9.0,172,25.0,7924.0,0,0,2960000.0
1,1,0,1,29.0,232,27.0,6842.0,0,0,2960000.0
1,1,2,1,1.0,210,26.0,6932.0,1,0,2960000.0
1,1,2,1,2.0,182,29.0,6800.0,0,0,2960000.0
1,1,1,1,10.0,115,23.0,6825.0,0,0,2950000.0
0,1,2,1,45.0,516,32.0,6403.0,1,0,2934000.0
0,1,0,1,63.0,358,33.0,6751.0,0,0,2931000.0
0,1,1,0,9.0,393,34.0,6760.0,0,0,2912000.0
1,1,2,1,4.0,428,33.0,7342.0,0,0,2908000.0
1,1,2,1,0.0,243,28.0,7195.0,0,0,2893000.0
0,1,0,0,39.0,186,29.0,6000.0,0,0,2891000.0
0,1,0,0,8.0,75,23.0,5840.0,0,0,2879000.0
1,1,1,0,14.0,139,22.0,7183.0,0,0,2862000.0
0,0,2,1,127.0,402,34.0,6562.0,0,0,2860000.0
0,0,2,1,31.0,208,32.0,5513.0,0,0,2860000.0
1,1,2,1,6.0,154,26.0,7159.0,0,0,2860000.0
0,1,1,1,3.0,319,30.0,6281.0,0,0,2856000.0
1,1,1,1,1.0,264,29.0,6680.0,0,0,2842000.0
1,1,1,1,28.0,189,24.0,6920.0,0,0,2842000.0
1,1,2,1,6.0,253,30.0,7305.0,0,0,2827000.0
1,1,2,0,2.0,344,30.0,7518.0,0,0,2820000.0
1,1,2,1,0.0,117,24.0,7320.0,0,0,2820000.0
1,1,2,1,0.0,118,23.0,6613.0,0,0,2820000.0
1,1,2,1,65.0,517,36.0,6915.0,1,0,2820000.0
0,0,2,0,0.0,119,23.0,6672.0,1,0,2808000.0
0,0,2,1,5.0,317,30.0,7199.0,0,0,2793000.0
1,1,1,1,14.0,398,31.0,6766.0,0,0,2792000.0
0,1,1,0,21.0,275,32.0,7000.0,0,0,2791000.0
1,1,2,1,2.0,280,30.0,6850.0,0,0,2780000.0
1,1,2,1,7.0,222,29.0,6780.0,0,0,2780000.0
1,1,0,1,6.0,212,27.0,6893.0,0,0,2780000.0
1,1,2,1,0.0,141,22.0,7536.0,0,0,2780000.0
1,1,2,1,31.0,441,35.0,7600.0,0,0,2780000.0
1,1,0,1,29.0,289,29.0,6893.0,0,0,2780000.0
1,1,0,1,37.0,234,28.0,6600.0,0,0,2780000.0
1,1,0,0,42.0,248,27.0,7000.0,0,0,2780000.0
1,1,2,1,14.0,403,34.0,7255.0,0,0,2780000.0
1,1,2,1,4.0,237,32.0,7025.0,0,0,2780000.0
1,1,0,0,50.0,212,23.0,7022.0,0,0,2780000.0
1,1,2,1,40.0,220,30.0,6250.0,0,0,2780000.0
1,1,2,1,18.0,253,27.0,7522.0,1,0,2775000.0
0,1,2,1,1.0,147,29.0,5513.0,0,0,2775000.0
0,1,2,1,18.0,439,35.0,6751.0,0,0,2762000.0
0,0,0,1,22.0,234,31.0,6182.0,0,0,2750000.0
